host,port,protocol,source
209.127.127.63,7161,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.24.171.216,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
160.153.0.160,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
198.37.106.215,6674,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
156.225.72.180,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.2.40,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
209.46.30.181,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
216.205.52.95,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
8.35.211.194,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.26.1.178,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.238.41,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.197.75.239,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
107.174.194.205,5647,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
205.233.181.222,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
206.238.236.234,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.70.214,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.229.156,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.51.174,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
203.172.136.211,8080,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
63.141.128.18,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.121.31,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
209.46.30.69,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.148.105.76,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
5.10.246.236,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.1.142,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
170.114.46.98,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.28.154,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.194.0.181,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.67.215.83,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.241.115,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
5.10.247.46,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.24.66.22,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.3.44.93,3129,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.228.192,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.8.211.156,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.136.184,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.126.121,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.193.208,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.114.58,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.228.180,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
156.225.72.222,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
108.162.194.8,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.92.9.95,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
66.235.200.243,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.176.26.130,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.1.55,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.0.130,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
31.43.179.1,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.166.251,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
160.123.255.146,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
209.46.30.76,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
147.185.161.166,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.209.6,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
5.10.244.87,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
192.200.160.228,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.29.138,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.19.183,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.51.57,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.208.98,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.113.50,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.212.31,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
184.168.47.252,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.134.28,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.64.154.180,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.86.235,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.174.137.30,3128,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
58.216.109.18,800,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.121.34,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
14.195.222.147,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
188.42.88.60,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.115.41,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.254.152,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
194.152.44.98,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.176.104,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.148.251,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.31.49,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.42.127,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.160.204.190,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.105.81,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.24.220.82,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.1.105,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
195.85.23.247,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
170.114.45.232,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.114.70,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.229.99,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.148.106.204,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.114.196,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.83.2.202,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.121.23,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
170.114.45.21,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.109.15,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.26.11.80,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.231.241,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.230.86,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.161.124,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.19.210.230,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.129.61,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.54.154,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.27.10.21,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.181.123,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
62.72.166.113,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.254.140.117,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.148.105.158,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.39.4.110,5535,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
5.10.246.213,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
62.72.166.158,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
108.162.198.223,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.197.75.3,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.123.132,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.135.90,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.122.83,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
63.141.128.48,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.228.210,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.44.175,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.232.88,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.12.31.197,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
206.238.237.224,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.0.40,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
8.213.215.187,3129,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
162.159.242.53,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.75.203,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.175.202.138,8090,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
194.152.44.145,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
146.59.243.214,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
31.12.75.199,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.12.31.144,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.216.48.124,8080,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.197.75.92,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.230.224,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
216.205.52.57,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.83.2.82,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.194.53.31,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
108.162.192.125,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.61.122.1,6293,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.124.219,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
89.116.250.69,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
198.41.218.73,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
23.227.38.211,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.64.95.63,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.92.9.75,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
159.203.104.153,8200,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.106.119,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.116.7.114,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.151.6,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.126.162,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.21.248,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.36.59,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.92.9.220,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.31.242,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
188.114.98.8,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.230.222,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.1.208,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.231.5,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
162.223.89.83,1080,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.29.83,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
170.114.46.85,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.211.103,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.254.140.146,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
108.162.193.131,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.211.49,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
39.105.116.150,1733,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
198.105.111.7,6685,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.97.27,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
188.114.96.44,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.210.169,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.182.83,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
157.100.69.133,999,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.230.83,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.31.37,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.92.9.71,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
206.238.238.66,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.133.23,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.85.118.186,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
156.225.72.73,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.28.168,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.19.193.190,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.194.12.192,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.160.204.135,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.29.224,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.0.84,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
113.255.59.226,8080,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
141.101.120.80,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.235.188,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
198.41.218.28,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.98.153,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
23.227.39.244,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
159.112.235.68,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.40.145,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.20.2.135,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.231.188,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.25.67,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
95.173.218.73,8082,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.238.228.233,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
173.245.49.178,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
170.114.46.27,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.24.48.255,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.27.6.204,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.228.106,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.228.151,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
91.193.58.56,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
102.177.176.218,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
198.41.204.47,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.162.230.158,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
46.202.67.190,6186,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
205.233.181.88,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
206.238.238.184,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
205.233.181.214,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.228.44,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.129.232,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
216.205.52.183,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.0.227,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
62.72.166.147,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
173.245.49.40,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
103.175.240.87,8090,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.85.118.247,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
195.245.221.49,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
23.227.38.174,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.80.108.212,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
115.127.181.98,2589,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.204.59,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.84.16,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.143.226.87,5690,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.17.195.47,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
114.130.153.58,58080,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.1.99,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
164.38.155.111,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
216.24.57.19,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
206.238.239.25,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.193.28.72,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.228.112,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
162.159.242.113,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.66.221,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.224.33,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.153.167,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.27.11.193,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
188.42.88.191,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
66.81.247.127,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.179.198,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.1.224,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
5.10.247.183,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.21.25.159,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
199.34.228.156,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.181.220,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.25.210,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
160.123.255.250,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.27.66.199,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
172.67.206.105,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
63.141.128.43,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.18.91.119,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
190.93.246.15,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.16.99.239,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.18.250.57,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.27.9.77,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
185.148.107.108,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
154.194.12.137,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
104.25.80.60,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.211.131,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
45.131.208.89,80,http,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/http.txt
